scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Copestylum satur,2,1,2,0.005209019978314479,0.029973431543724612,1.0,Insecta,Spotted-wing Bromeliad Fly,0
Copestylum sexmaculatum,8,4,7,0.0008432021067448001,0.00277909909205563,0.875,Insecta,Six-spotted Bromeliad Fly,0
Copestylum victoria,1,1,1,0.0,0.0,1.0,Insecta,Victoria's Bromeliad Fly,0
Copestylum violaceum,59,27,53,0.013256664705151116,0.018892237970286788,0.8135593220338984,Insecta,Unknown,0
Cophura,3,3,3,0.006415560761614566,0.018485148202710373,0.0,Insecta,Unknown,0
Coprinellus,5,4,5,0.011219062567770706,0.023111425749116767,0.0,Fungi,Unknown,0
Coprinellus bipellis,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Coprinellus domesticus,4,4,4,0.011447713078014751,0.008242338656289563,0.25,Fungi,Firerug Inkcap,0
Coprinellus flocculosus,1,1,1,0.0,0.0,0.0,Fungi,flocculose inkcap,0
Coprinellus micaceus,4,4,4,0.009275368286933932,0.010533494401927603,0.25,Fungi,mica cap,0
Coprinopsis,8,7,7,0.008225685533384824,0.017332908927301785,0.0,Fungi,Inkcaps,0
Coprinopsis atramentaria,1,1,1,0.0,0.0,0.0,Fungi,Common Ink Cap,0
Coprinopsis lagopus,12,7,11,0.012856413592922536,0.01896785276340649,0.3333333333333333,Fungi,hare's foot inkcap,0
Coprinopsis picacea,1,1,1,0.0,0.0,0.0,Fungi,Magpie Inkcap,0
Coprinopsis uliginicola,5,5,5,0.010518881062715054,0.015828730731877332,0.2,Fungi,Unknown,0
Coprinus,1,1,1,0.0,0.0,0.0,Fungi,inky caps,0
Coprinus calyptratus,2,2,2,0.0043955929750555366,0.0038917622814754606,0.0,Fungi,Star-capped Coprinus,0
Coprinus comatus,1,1,1,0.0,0.0,1.0,Fungi,Shaggy Mane,0
Coptodisca,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Coquillettapis,8,5,8,0.007832827196445812,0.011712032215190243,0.0,Insecta,Unknown,0
Corbicula,1,1,1,0.0,0.0,0.0,Mollusca,Unknown,0
Corbicula fluminea,86,60,74,0.0247603625222066,0.0067635138627139,0.8837209302325582,Mollusca,Asian Clam,0
Corbicula largillierti,5,4,4,0.024780423810648367,0.0025353314672694493,1.0,Mollusca,Purple-Nacre Clam,0
Cordylanthus,1,1,1,0.0,0.0,0.0,Plantae,Bird's-beaks,0
Cordylanthus rigidus,20,19,20,0.026847953555615554,0.015155362217660406,0.8,Plantae,Stiffbranch Bird's Beak,1
Cordylanthus rigidus setiger,29,22,28,0.024624623181496108,0.015834224174697906,1.0,Plantae,Bristly Bird's Beak,1
Coreidae,1,1,1,0.0,0.0,0.0,Insecta,Leaf-footed Bugs,0
Coreinae,2,2,2,0.003192587117055725,0.003097599058982068,0.0,Insecta,Unknown,0
Coreoidea,5,3,5,0.010356109078650077,0.014295592009714966,0.0,Insecta,Leaf-footed Bugs and Allies,0
Coreopsis lanceolata,3,3,3,0.010745278749816815,0.02378996571078945,0.0,Plantae,Lance-leaved Coreopsis,0
Corethrogyne,8,8,7,0.020891178026565392,0.006886345725993591,0.0,Plantae,Unknown,0
Corethrogyne filaginifolia,228,111,190,0.014287249966575431,0.01564009067840409,0.75,Plantae,California Aster,1
Corethrogyne filaginifolia filaginifolia,5,3,4,0.004093174960392823,0.009874380935833569,0.8,Plantae,common sand-aster,0
Coriandrum sativum,2,2,2,0.02244123889374798,0.010716691526110994,0.0,Plantae,coriander,0
Coriarachnini,27,17,24,0.015248439540958681,0.02028992167189826,0.0,Arachnida,Unknown,0
Corimelaena,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Corinnidae,1,1,1,0.0,0.0,0.0,Arachnida,Ground and Ant-mimic Sac Spiders,0
Corinninae,1,1,1,0.0,0.0,0.0,Arachnida,Unknown,0
Coriolopsis,2,2,2,0.002327559844974081,0.0035552150211091526,0.0,Fungi,Unknown,0
Coriolopsis gallica,11,10,11,0.0017069093899783675,0.004357803791612618,0.2727272727272727,Fungi,Brownflesh Bracket,0
Coriolopsis trogii,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Corixidae,5,5,3,0.0001914516720185683,0.0004377349299694914,0.0,Insecta,Water Boatmen,0
Corixinae,4,3,3,0.009794432055812987,0.010063851486386884,0.25,Insecta,Unknown,0
Corixini,3,3,3,0.009911825775343922,0.009651094374876452,0.3333333333333333,Insecta,Unknown,0
Corniculatae,1,1,1,0.0,0.0,0.0,Plantae,Common Yellow Woodsorrels,0
Cornu aspersum,148,29,99,0.0123284392746529,0.01694408060917098,1.0,Mollusca,Garden Snail,1
Cortaderia,22,22,22,0.013159250533031174,0.010198283120919914,0.0,Plantae,Pampas grasses,0
Cortaderia jubata,1,1,1,0.0,0.0,0.0,Plantae,Purple Pampas Grass,0
Cortaderia selloana,71,52,56,0.014222030247326784,0.009057673908951623,0.9154929577464789,Plantae,Pampas Grass,0
Corthylio calendula,141,44,109,0.023052995991261555,0.011687930762448057,0.9929078014184397,Aves,Ruby-crowned Kinglet,0
Corticariinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Corticiales,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Cortinariaceae,3,3,3,0.0054860021063202905,0.030706270903849604,0.0,Fungi,Unknown,0
Cortinarius ohlone,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Cortodera falsa,2,2,2,6.717514421394713e-05,0.0008621989156684423,1.0,Insecta,Unknown,0
Corvidae,1,1,1,0.0,0.0,0.0,Aves,"Crows, Jays, and Magpies",0
Corvus,23,18,23,0.021999453116881177,0.01095103944158836,0.13043478260869565,Aves,Crows and Ravens,0
Corvus brachyrhynchos,183,52,156,0.02472919424671799,0.014660897936658188,0.9508196721311475,Aves,American Crow,0
Corvus corax,575,122,415,0.017911694787531723,0.01841053627525867,0.9565217391304348,Aves,Common Raven,1
Corvus corax sinuatus,1,1,1,0.0,0.0,1.0,Aves,Southwestern Common Raven,0
Corymbia,2,2,2,0.0013783136096665854,0.0027828661842253686,0.0,Plantae,Bloodgums,0
Corymbia citriodora,4,4,4,0.013744047631049633,0.009445868182751279,0.25,Plantae,Lemon-scented gum,0
Corymbia maculata,1,1,1,0.0,0.0,0.0,Plantae,Spotted Gum,0
Corynocoris,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Corynorhinus townsendii,1,1,1,0.0,0.0,1.0,Mammalia,Townsend's Big-eared Bat,0
Coryphoideae,3,3,3,0.0027953116697025417,0.004974778300503662,0.0,Plantae,Unknown,0
Corythucha,12,3,12,0.009047107910326046,0.018052567377403312,0.0,Insecta,Unknown,0
Corythucha confraterna,2,2,2,0.0002598456907641462,0.0004633614875775775,0.0,Insecta,Western Sycamore Lace Bug,0
Corythucha incurvata,1,1,1,0.0,0.0,1.0,Insecta,Toyon Lace Bug,0
Corythucha marmorata,1,1,1,0.0,0.0,0.0,Insecta,Chrysanthemum Lace Bug,0
Corythucha morrilli,2,2,2,0.0017460311976181411,0.009497289063945686,0.0,Insecta,Morrill Lace Bug,0
Coscinoptera,3,3,3,0.011097957578915836,0.006787921559754235,0.0,Insecta,Unknown,0
Coscinoptera aeneipennis,21,5,21,0.010536845579933807,0.01781409181546435,0.9523809523809523,Insecta,Bronze-winged Cryptocephaline,0
Cosmobaris scolopacea,1,1,1,0.0,0.0,0.0,Insecta,beet petiole borer,0
Cosmopterigidae,1,1,1,0.0,0.0,0.0,Insecta,Cosmet Moths,0
Cotesia,2,2,2,0.009148783284393147,0.002881460133335374,0.0,Insecta,Unknown,0
Cotesia glomerata,4,2,4,0.009222173861480564,0.021781948615789193,0.0,Insecta,Cabbage White Parasitoid Wasp,0
Cotesia lunata,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Cotinis mutabilis,64,36,58,0.021567798479867704,0.019685545179104404,0.953125,Insecta,Figeater Beetle,1
Cotula australis,25,14,25,0.016910500083518135,0.011943736815397945,0.92,Plantae,Common Cotula,0
Cotula coronopifolia,32,25,27,0.03662425132782565,0.013036652797121198,1.0,Plantae,Brass Buttons,0
Cotyledon orbiculata,3,3,3,0.02260085779612674,0.02507760728911868,0.6666666666666666,Plantae,pig's ear,0
Crabronidae,7,5,7,0.010692561619051735,0.015695260913992284,0.0,Insecta,"Square-headed Wasps, Sand Wasps, and Allies",0
